service,request_rate_rps,error_rate_pct,p50_latency_ms,p95_latency_ms,p99_latency_ms,cpu_usage_pct,memory_usage_mb,delta_rps,delta_p95_latency_ms,delta_cpu_usage_pct,sla_violated,pattern
2,9.363636,0.582524,4.699,54.167,92.315,2.936515,88.203,8.690909,49.417,2.099107,1,constant
4,1.145455,0.0,2.5,4.75,4.95,0.145455,15.586,0.254545,0.0,0.018182,0,constant
0,2.527273,0.0,2.513,4.776,4.977,0.381818,17.562,1.672727,0.026,0.272727,0,constant
3,0.145455,0.0,17.5,32.5,46.5,0.509091,316.227,0.145455,0.0,0.290909,0,constant
6,2.981818,0.0,2.5,4.75,4.95,0.527273,20.387,2.109091,0.0,0.327273,0,constant
1,4.854545,0.0,6.025,23.269,36.083,2.2,326.238,2.709091,-0.635,1.018182,0,constant
5,0.563636,0.0,2.5,4.75,4.95,0.254545,296.266,0.418182,0.0,0.054545,0,constant
2,23.818182,0.305344,4.264,43.382,85.595,6.730667,88.65,14.454545,-10.784,3.794153,0,constant
4,1.581818,0.0,2.5,4.75,4.95,0.145455,15.586,0.436364,0.0,0.0,0,constant
0,7.109091,0.0,2.512,4.772,4.973,0.8,17.562,4.581818,-0.004,0.418182,0,constant
3,0.581818,0.0,17.742,24.682,41.5,0.763636,316.227,0.436364,-7.818,0.254545,0,constant
6,5.818182,0.0,2.508,4.764,4.965,0.854545,20.387,2.836364,0.014,0.327273,0,constant
1,4.381818,0.0,7.589,22.741,24.548,1.909091,326.238,-0.472727,-0.528,-0.290909,0,constant
5,0.690909,0.0,2.581,4.903,8.4,0.272727,296.266,0.127273,0.153,0.018182,0,constant
2,26.927273,0.0,3.794,28.151,49.011,8.22834,88.963,3.109091,-15.231,1.497673,0,constant
4,1.672727,0.0,2.5,4.75,4.95,0.163636,15.586,0.090909,0.0,0.018182,0,constant
0,8.709091,0.0,2.521,4.79,4.992,0.872727,17.562,1.6,0.018,0.072727,0,constant
3,0.618182,0.0,17.5,24.25,24.85,0.927273,316.238,0.036364,-0.432,0.163636,0,constant
6,5.654545,0.0,2.508,4.75,4.95,0.709091,20.387,-0.163636,-0.014,-0.145455,0,constant
1,4.527273,0.0,7.5,22.694,24.562,1.963636,326.242,0.145455,-0.046,0.054545,0,constant
5,0.618182,0.0,2.574,4.89,8.25,0.381818,296.266,-0.072727,-0.014,0.109091,0,constant
2,27.054545,0.0,3.8,35.362,129.25,8.137229,86.884,0.127273,7.211,-0.091111,0,constant
4,1.727273,0.0,2.5,4.75,4.95,0.145455,15.586,0.054545,0.0,-0.018182,0,constant
0,8.509091,0.0,2.522,4.791,4.993,0.836364,17.562,-0.2,0.001,-0.036364,0,constant
3,0.618182,0.0,17.5,24.25,24.85,1.018182,316.238,0.0,0.0,0.090909,0,constant
6,5.672727,0.0,2.5,4.75,4.95,0.8,20.387,0.018182,-0.0,0.090909,0,constant
1,5.527273,0.0,7.4,22.72,24.544,2.218182,326.242,1.0,0.026,0.254545,0,constant
5,0.836364,0.0,2.5,4.75,4.95,0.345455,296.266,0.218182,-0.14,-0.036364,0,constant
2,27.490909,0.132275,3.95,31.382,62.933,8.704611,90.24,0.436364,-3.981,0.567382,0,constant
4,1.890909,0.0,2.5,4.75,4.95,0.163636,15.586,0.163636,0.0,0.018182,0,constant
0,8.945455,0.0,2.5,4.75,4.95,0.890909,17.562,0.436364,-0.041,0.054545,0,constant
3,0.854545,0.0,17.5,24.25,24.85,0.927273,316.238,0.236364,0.0,-0.090909,0,constant
6,6.763636,0.0,2.5,4.75,4.95,0.890909,20.387,1.090909,0.0,0.090909,0,constant
1,5.036364,0.0,8.097,23.147,24.745,2.236364,326.242,-0.490909,0.427,0.018182,0,constant
5,0.745455,0.0,2.5,4.75,4.95,0.272727,296.266,-0.090909,0.0,-0.072727,0,constant
2,27.236364,0.133511,3.857,27.7,47.673,9.160327,89.195,-0.254545,-3.682,0.455716,0,constant
4,1.690909,0.0,2.5,4.75,4.95,0.145455,15.586,-0.2,0.0,-0.018182,0,constant
0,8.872727,0.0,2.5,4.75,4.95,0.945455,17.562,-0.072727,0.0,0.054545,0,constant
3,0.709091,0.0,17.5,24.25,24.85,0.763636,316.238,-0.145455,0.0,-0.163636,0,constant
6,5.781818,0.0,2.5,4.75,4.95,0.672727,20.387,-0.981818,0.0,-0.218182,0,constant
1,4.563636,0.0,8.279,23.369,24.921,2.327273,326.242,-0.472727,0.222,0.090909,0,constant
5,0.690909,0.0,2.5,4.75,4.95,0.309091,296.266,-0.054545,-0.0,0.036364,0,constant
2,27.181818,0.0,3.897,34.779,73.676,9.489064,88.161,-0.054545,7.079,0.328736,0,constant
4,1.763636,0.0,2.5,4.75,4.95,0.181818,15.586,0.072727,-0.0,0.036364,0,constant
0,8.8,0.0,2.51,4.77,4.97,1.036364,17.562,-0.072727,0.02,0.090909,0,constant
3,0.690909,0.0,17.5,24.25,24.85,0.890909,316.238,-0.018182,0.0,0.127273,0,constant
6,5.454545,0.0,2.5,4.75,4.95,0.836364,20.387,-0.327273,0.0,0.163636,0,constant
1,5.127273,0.0,7.268,22.89,24.857,2.272727,326.242,0.563636,-0.479,-0.054545,0,constant
5,0.781818,0.0,2.5,4.75,4.95,0.290909,296.266,0.090909,0.0,-0.018182,0,constant
2,27.381818,0.066401,3.83,33.459,78.429,9.385024,88.375,0.2,-1.321,-0.10404,0,constant
4,1.854545,0.0,2.5,4.75,4.95,0.181818,15.586,0.090909,0.0,0.0,0,constant
0,8.690909,0.0,2.511,4.77,4.971,0.927273,17.562,-0.109091,0.001,-0.109091,0,constant
3,0.781818,0.0,17.5,24.25,24.85,0.909091,316.242,0.090909,0.0,0.018182,0,constant
6,6.872727,0.0,2.507,4.763,4.964,0.854545,20.387,1.418182,0.013,0.018182,0,constant
1,5.545455,0.0,7.19,22.571,24.62,2.236364,326.242,0.418182,-0.319,-0.036364,0,constant
5,0.8,0.0,2.5,4.75,4.95,0.272727,296.266,0.018182,0.0,-0.018182,0,constant
2,27.472727,0.132363,3.855,27.407,49.959,9.063536,91.705,0.090909,-6.052,-0.321487,0,constant
4,1.872727,0.0,2.5,4.75,4.95,0.163636,15.586,0.018182,0.0,-0.018182,0,constant
0,8.727273,0.0,2.5,4.75,4.95,0.872727,17.562,0.036364,-0.02,-0.054545,0,constant
3,0.8,0.0,17.5,24.25,24.85,0.927273,316.242,0.018182,0.0,0.018182,0,constant
6,6.654545,0.0,2.507,4.763,4.964,0.872727,20.387,-0.218182,-0.0,0.018182,0,constant
1,4.654545,0.0,7.446,22.63,24.518,1.890909,326.242,-0.890909,0.059,-0.345455,0,constant
5,0.727273,0.0,2.5,4.75,4.95,0.272727,296.266,-0.072727,-0.0,0.0,0,constant
2,26.981818,0.067385,3.797,24.299,47.877,8.406296,87.33,-0.490909,-3.108,-0.65724,0,constant
4,1.672727,0.0,2.5,4.75,4.95,0.163636,15.586,-0.2,0.0,0.0,0,constant
0,8.8,0.0,2.505,4.76,4.96,0.872727,17.562,0.072727,0.01,0.0,0,constant
3,0.709091,0.0,17.5,24.25,24.85,0.781818,316.242,-0.090909,0.0,-0.145455,0,constant
6,5.672727,0.0,2.5,4.75,4.95,0.763636,20.387,-0.981818,-0.013,-0.109091,0,constant
1,4.4,0.0,7.938,22.938,24.606,1.927273,326.242,-0.254545,0.308,0.036364,0,constant
5,0.6,0.0,2.5,4.75,4.95,0.254545,296.266,-0.127273,0.0,-0.018182,0,constant
2,26.763636,0.0,3.759,24.034,47.815,8.663244,90.088,-0.218182,-0.265,0.256947,1,constant
4,1.563636,0.0,2.5,4.75,4.95,0.163636,15.355,-0.109091,-0.0,0.0,0,constant
0,8.727273,0.0,2.5,4.75,4.95,0.909091,17.562,-0.072727,-0.01,0.036364,0,constant
3,0.581818,0.0,17.5,24.25,24.85,0.690909,316.242,-0.127273,0.0,-0.090909,0,constant
6,5.236364,0.0,2.5,4.75,4.95,0.654545,20.387,-0.436364,0.0,-0.109091,0,constant
1,5.145455,0.0,7.175,22.503,24.514,2.309091,326.246,0.745455,-0.435,0.381818,0,constant
5,0.727273,0.0,2.5,4.75,4.95,0.327273,296.266,0.127273,0.0,0.072727,0,constant
2,27.309091,0.066578,3.867,27.305,56.6,9.520875,90.054,0.545455,3.271,0.857631,1,constant
4,1.836364,0.0,2.5,4.75,4.95,0.2,15.355,0.272727,0.0,0.036364,0,constant
0,8.527273,0.0,2.5,4.75,4.95,1.0,17.562,-0.2,-0.0,0.090909,0,constant
3,0.727273,0.0,17.5,24.25,24.85,0.836364,316.242,0.145455,0.0,0.145455,0,constant
6,6.109091,0.0,2.5,4.75,4.95,0.818182,20.387,0.872727,0.0,0.163636,0,constant
1,5.527273,0.0,7.157,22.574,24.515,2.436364,326.246,0.381818,0.072,0.127273,0,constant
5,0.872727,0.0,2.5,4.75,4.95,0.363636,296.266,0.145455,0.0,0.036364,0,constant
2,27.436364,0.066269,4.105,36.913,86.761,9.817931,90.572,0.127273,9.608,0.297056,1,constant
4,1.927273,0.0,2.5,4.75,4.95,0.181818,15.355,0.090909,-0.0,-0.018182,0,constant
0,9.218182,0.0,2.514,4.778,4.979,1.072727,17.562,0.690909,0.028,0.072727,0,constant
3,0.836364,0.0,17.5,24.25,24.85,0.890909,316.242,0.109091,0.0,0.054545,0,constant
6,6.763636,0.0,2.5,4.75,4.95,0.872727,20.387,0.654545,-0.0,0.054545,0,constant
1,5.290909,0.0,7.361,22.773,24.863,2.509091,326.246,-0.236364,0.198,0.072727,0,constant
5,0.818182,0.0,2.5,4.75,4.95,0.345455,296.266,-0.054545,0.0,-0.018182,0,constant
2,27.381818,0.0,3.967,35.959,77.136,9.969627,87.975,-0.054545,-0.953,0.151696,0,constant
4,1.854545,0.0,2.5,4.75,4.95,0.181818,15.355,-0.072727,0.0,0.0,0,constant
0,8.92,0.0,2.515,4.779,4.98,1.036364,17.562,-0.298182,0.002,-0.036364,0,constant
3,0.818182,0.0,17.5,24.25,24.85,0.854545,316.246,-0.018182,0.0,-0.036364,0,constant
6,6.872727,0.0,2.5,4.75,4.95,0.836364,20.246,0.109091,0.0,-0.036364,0,constant
1,5.509091,0.0,6.69,22.534,24.807,2.472727,326.246,0.218182,-0.239,-0.036364,0,constant
5,0.945455,0.0,2.5,4.75,4.95,0.363636,296.266,0.127273,0.0,0.018182,0,constant
2,27.745455,0.065531,3.842,33.147,62.467,9.84354,88.306,0.363636,-2.812,-0.126087,0,constant
4,1.981818,0.0,2.5,4.75,4.95,0.218182,15.355,0.127273,0.0,0.036364,0,constant
0,8.145455,0.0,2.5,4.75,4.95,0.927273,17.562,-0.774545,-0.029,-0.109091,0,constant
3,1.0,0.0,17.5,24.25,24.85,0.909091,316.246,0.181818,0.0,0.054545,0,constant
6,7.363636,0.0,2.506,4.762,4.963,0.909091,20.246,0.490909,0.012,0.072727,0,constant
1,5.690909,0.0,6.772,22.392,24.447,2.490909,326.246,0.181818,-0.143,0.018182,0,constant
5,0.963636,0.0,2.5,4.75,4.95,0.345455,296.266,0.018182,0.0,-0.018182,0,constant
2,27.781818,0.065445,3.914,32.772,49.38,8.270496,89.722,0.036364,-0.375,-1.573044,0,constant
4,2.018182,0.0,2.5,4.75,4.95,0.218182,15.355,0.036364,0.0,0.0,0,constant
0,8.472727,0.0,2.5,4.75,4.95,1.0,17.422,0.327273,-0.0,0.072727,0,constant
3,1.0,0.0,17.5,24.25,24.85,0.981818,316.25,0.0,0.0,0.072727,0,constant
6,7.745455,0.0,2.506,4.761,4.962,0.963636,20.246,0.381818,-0.001,0.054545,0,constant
1,5.345455,0.0,7.294,22.817,24.558,2.4,326.246,-0.345455,0.425,-0.090909,0,constant
5,0.854545,0.0,2.5,4.75,4.95,0.345455,296.266,-0.109091,0.0,0.0,0,constant
2,27.454545,0.0,4.007,35.18,70.714,10.147155,90.252,-0.327273,2.409,1.876658,0,constant
4,1.872727,0.0,2.5,4.75,4.95,0.2,15.355,-0.145455,0.0,-0.018182,0,constant
0,8.909091,0.0,2.505,4.76,4.96,1.054545,17.422,0.436364,0.01,0.054545,0,constant
3,0.872727,0.0,17.5,24.25,24.85,0.909091,316.25,-0.127273,0.0,-0.072727,0,constant
6,6.872727,0.0,2.514,4.776,4.977,0.890909,20.246,-0.872727,0.015,-0.072727,0,constant
1,5.181818,0.0,7.735,23.07,24.731,2.345455,326.246,-0.163636,0.254,-0.054545,0,constant
5,0.763636,0.0,2.5,4.75,4.95,0.327273,296.266,-0.090909,0.0,-0.018182,0,constant
2,27.363636,0.0,3.969,34.872,69.306,9.861664,90.492,-0.090909,-0.308,-0.285491,0,constant
4,1.854545,0.0,2.5,4.75,4.95,0.2,15.355,-0.018182,0.0,0.0,0,constant
0,8.872727,0.0,2.51,4.77,4.97,1.036364,17.422,-0.036364,0.01,-0.018182,0,constant
3,0.763636,0.0,17.5,24.25,24.85,0.854545,316.25,-0.109091,0.0,-0.054545,0,constant
6,6.327273,0.0,2.514,4.777,4.978,0.872727,20.246,-0.545455,0.001,-0.018182,0,constant
1,4.509091,0.0,9.344,23.513,24.807,2.218182,326.246,-0.672727,0.443,-0.127273,0,constant
5,0.581818,0.0,2.5,4.75,4.95,0.290909,296.266,-0.181818,-0.0,-0.036364,0,constant
2,26.836364,0.203252,3.828,32.59,54.133,9.180384,91.194,-0.527273,-2.282,-0.68128,0,constant
4,1.618182,0.0,2.5,4.75,4.95,0.181818,15.355,-0.236364,0.0,-0.018182,0,constant
0,8.763636,0.0,2.505,4.76,4.96,1.018182,17.422,-0.109091,-0.01,-0.018182,0,constant
3,0.563636,0.0,17.5,24.25,24.85,0.727273,316.25,-0.2,0.0,-0.127273,0,constant
6,5.145455,0.0,2.5,4.75,4.95,0.672727,20.246,-1.181818,-0.027,-0.2,0,constant
1,4.236364,0.0,8.493,23.18,24.63,1.909091,326.246,-0.272727,-0.333,-0.309091,0,constant
5,0.618182,0.0,2.5,4.75,4.95,0.272727,296.266,0.036364,0.0,-0.018182,0,constant
2,26.781818,0.203666,3.789,28.497,48.402,8.621435,90.061,-0.054545,-4.094,-0.558949,0,constant
4,1.563636,0.0,2.5,4.75,4.95,0.163636,15.355,-0.054545,-0.0,-0.018182,0,constant
0,8.727273,0.0,2.505,4.76,4.96,0.890909,17.422,-0.036364,0.0,-0.127273,0,constant
3,0.618182,0.0,17.727,24.71,42.0,0.672727,316.25,0.054545,0.46,-0.054545,0,constant
6,5.018182,0.0,2.5,4.75,4.95,0.672727,20.246,-0.127273,0.0,-0.0,0,constant
1,4.727273,0.0,7.247,22.593,24.519,2.018182,326.25,0.490909,-0.587,0.109091,0,constant
5,0.727273,0.0,2.5,4.75,4.95,0.290909,296.266,0.109091,0.0,0.018182,0,constant
2,27.145455,0.0,3.774,27.175,47.627,8.544798,89.085,0.363636,-1.322,-0.076636,0,constant
4,1.727273,0.0,2.5,4.75,4.95,0.163636,15.355,0.163636,0.0,0.0,0,constant
0,8.418182,0.0,2.5,4.75,4.95,0.836364,17.422,-0.309091,-0.01,-0.054545,0,constant
3,0.727273,0.0,17.692,24.625,40.25,0.836364,316.246,0.109091,-0.085,0.163636,0,constant
6,6.109091,0.0,2.5,4.75,4.95,0.8,20.246,1.090909,-0.0,0.127273,0,constant
1,5.054545,0.0,7.24,22.576,24.509,2.109091,326.25,0.327273,-0.017,0.090909,0,constant
5,0.8,0.0,2.5,4.75,4.95,0.254545,296.266,0.072727,0.0,-0.036364,0,constant
2,27.309091,0.0,3.804,28.494,47.75,8.455547,88.619,0.163636,1.319,-0.089251,1,constant
4,1.836364,0.0,2.5,4.75,4.95,0.145455,15.355,0.109091,0.0,-0.018182,0,constant
0,8.654545,0.0,2.505,4.76,4.96,0.854545,17.422,0.236364,0.01,0.018182,0,constant
3,0.8,0.0,17.5,24.25,24.85,0.909091,316.25,0.072727,-0.375,0.072727,0,constant
6,6.327273,0.0,2.507,4.763,4.963,0.890909,20.246,0.218182,0.013,0.090909,0,constant
1,5.290909,0.0,7.422,22.78,24.556,2.254545,326.25,0.236364,0.205,0.145455,0,constant
5,0.890909,0.0,2.5,4.75,4.95,0.309091,296.266,0.090909,0.0,0.054545,0,constant
2,27.454545,0.066225,3.908,31.399,49.375,7.454745,88.94,0.145455,2.905,-1.000802,1,constant
4,1.854545,0.0,2.5,4.75,4.95,0.181818,15.355,0.018182,-0.0,0.036364,0,constant
0,8.981818,0.0,2.51,4.769,4.97,0.945455,17.422,0.327273,0.009,0.090909,0,constant
3,0.909091,0.0,17.5,24.25,24.85,0.927273,316.25,0.109091,0.0,0.018182,0,constant
6,6.545455,0.0,2.507,4.763,4.964,0.872727,20.246,0.218182,0.0,-0.018182,0,constant
1,5.363636,0.0,7.957,23.059,34.75,2.709091,326.25,0.072727,0.279,0.454545,0,constant
5,0.872727,0.0,2.5,4.75,4.95,0.327273,296.266,-0.018182,0.0,0.018182,0,constant
2,27.472727,0.264725,4.036,38.762,79.725,10.029302,90.034,0.018182,7.363,2.574556,1,constant
4,1.836364,0.0,2.5,4.75,4.95,0.181818,15.355,-0.018182,0.0,0.0,0,constant
0,9.090909,0.0,2.505,4.76,4.96,1.036364,17.422,0.109091,-0.01,0.090909,0,constant
3,0.872727,0.0,17.5,24.25,24.85,0.945455,316.254,-0.036364,0.0,0.018182,0,constant
6,6.545455,0.0,2.507,4.763,4.964,0.872727,20.246,0.0,0.0,-0.0,0,constant
1,5.145455,0.0,8.241,23.797,36.5,2.345455,326.25,-0.218182,0.738,-0.363636,0,constant
5,0.781818,0.0,2.5,4.75,4.95,0.272727,296.266,-0.090909,-0.0,-0.054545,0,constant
2,27.127273,0.201072,3.914,36.157,71.147,7.736967,91.072,-0.345455,-2.605,-2.292335,0,constant
4,1.727273,0.0,2.5,4.75,4.95,0.181818,15.355,-0.109091,-0.0,0.0,0,constant
0,8.727273,0.0,2.5,4.75,4.96,0.927273,17.422,-0.363636,-0.01,-0.109091,0,constant
3,0.781818,0.0,17.5,24.25,24.85,0.781818,316.25,-0.090909,0.0,-0.163636,0,constant
6,6.0,0.0,2.508,4.765,4.966,0.763636,20.246,-0.545455,0.002,-0.109091,0,constant
1,4.345455,0.0,8.536,23.602,28.667,2.0,326.25,-0.8,-0.196,-0.345455,0,constant
5,0.636364,0.0,2.5,4.75,4.95,0.254545,296.266,-0.145455,0.0,-0.018182,0,constant
2,26.8,0.0,3.756,27.188,47.66,8.493264,88.772,-0.327273,-8.969,0.756296,0,constant
4,1.581818,0.0,2.5,4.75,4.95,0.163636,15.355,-0.145455,0.0,-0.018182,0,constant
0,8.527273,0.0,2.505,4.76,4.961,0.836364,17.422,-0.2,0.01,-0.090909,0,constant
3,0.636364,0.0,17.5,24.25,24.85,0.745455,316.254,-0.145455,0.0,-0.036364,0,constant
6,5.018182,0.0,2.5,4.75,4.95,0.745455,20.246,-0.981818,-0.015,-0.018182,0,constant
1,4.490909,0.0,7.717,23.424,24.584,1.8,326.25,0.145455,-0.177,-0.2,0,constant
5,0.690909,0.0,2.5,4.75,4.95,0.272727,296.266,0.054545,-0.0,0.018182,0,constant
2,27.054545,0.0,3.758,24.653,48.78,8.282696,89.76,0.254545,-2.534,-0.210567,0,constant
4,1.709091,0.0,2.5,4.75,4.95,0.145455,15.355,0.127273,0.0,-0.018182,0,constant
0,8.509091,0.0,2.5,4.75,4.95,0.836364,17.422,-0.018182,-0.01,0.0,0,constant
3,0.690909,0.0,17.5,24.25,24.85,0.781818,316.254,0.054545,0.0,0.036364,0,constant
6,5.509091,0.0,2.5,4.795,4.997,0.763636,20.246,0.490909,0.045,0.018182,0,constant
1,3.909091,0.0,7.904,22.959,24.61,1.672727,326.254,-0.581818,-0.465,-0.127273,0,constant
5,0.618182,0.0,2.5,4.75,4.95,0.254545,296.266,-0.072727,0.0,-0.018182,0,constant
2,26.672727,0.0,3.682,23.69,46.129,7.480252,90.179,-0.381818,-0.963,-0.802444,0,constant
4,1.563636,0.0,2.5,4.75,4.95,0.145455,15.355,-0.145455,-0.0,0.0,0,constant
0,8.163636,0.0,2.506,4.761,4.961,0.818182,17.422,-0.345455,0.011,-0.018182,0,constant
3,0.563636,0.0,17.5,24.25,24.85,0.672727,316.254,-0.127273,0.0,-0.109091,0,constant
6,4.8,0.0,2.529,4.805,5.6,0.654545,20.246,-0.709091,0.009,-0.109091,0,constant
1,4.545455,0.0,9.167,24.097,39.583,2.072727,326.254,0.636364,1.138,0.4,0,constant
5,0.545455,0.0,2.5,4.75,4.95,0.254545,296.266,-0.072727,0.0,0.0,0,constant
2,26.8,0.067843,3.753,33.029,56.3,8.374395,87.418,0.127273,9.339,0.894143,0,constant
4,1.581818,0.0,2.5,4.75,4.95,0.163636,15.355,0.018182,0.0,0.018182,0,constant
0,8.327273,0.0,2.505,4.76,4.961,0.854545,17.422,0.163636,-0.0,0.036364,0,constant
3,0.527273,0.0,17.5,24.25,24.85,0.690909,316.258,-0.036364,0.0,0.018182,0,constant
6,4.8,0.0,2.5,4.75,4.95,0.690909,20.246,0.0,-0.055,0.036364,0,constant
1,4.6,0.0,8.811,24.059,39.875,2.2,326.254,0.054545,-0.038,0.127273,0,constant
5,0.654545,0.0,2.5,4.75,4.95,0.327273,296.266,0.109091,0.0,0.072727,0,constant
2,26.963636,0.067431,3.749,34.906,62.192,8.989844,88.074,0.163636,1.877,0.615449,0,constant
4,1.636364,0.0,2.5,4.75,4.95,0.181818,15.355,0.054545,0.0,0.018182,0,constant
0,8.363636,0.0,2.5,4.75,4.95,0.945455,17.422,0.036364,-0.01,0.090909,0,constant
3,0.690909,0.0,17.5,24.25,24.85,0.781818,316.258,0.163636,0.0,0.090909,0,constant
6,5.345455,0.0,2.526,4.799,5.1,0.727273,20.246,0.545455,0.049,0.036364,0,constant
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6,-24.059,-2.2,0,constant
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.654545,-4.75,-0.327273,0,constant
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.963636,-34.906,-8.989844,0,constant
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.636364,-4.75,-0.181818,0,constant
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.363636,-4.75,-0.945455,0,constant
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.690909,-24.25,-0.781818,0,constant
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.345455,-4.799,-0.727273,0,constant
6,0.872727,0.0,2.5,4.75,4.95,0.2,19.684,0.0,0.0,0.0,0,constant
2,0.68,0.0,2.5,4.75,4.95,1.298996,86.861,0.0,0.0,0.0,0,constant
4,0.854545,0.0,2.5,4.75,4.95,0.145455,15.605,0.0,0.0,0.0,0,constant
0,0.854545,0.0,2.5,4.75,4.95,0.109091,17.133,0.0,0.0,0.0,0,constant
1,0.0,0.0,0.0,0.0,0.0,0.2,326.254,0.0,0.0,0.0,0,constant
5,0.0,0.0,0.0,0.0,0.0,0.181818,296.266,0.0,0.0,0.0,0,constant
3,0.0,0.0,0.0,0.0,0.0,0.2,316.25,0.0,0.0,0.0,0,constant
6,0.872727,0.0,2.5,4.75,4.95,0.2,19.684,0.0,0.0,0.0,0,constant
2,0.68,0.0,2.5,4.75,4.95,1.359958,86.861,0.0,0.0,0.060962,1,constant
4,0.854545,0.0,2.5,4.75,4.95,0.145455,15.605,0.0,0.0,0.0,0,constant
0,0.854545,0.0,2.5,4.75,4.95,0.127273,17.133,0.0,0.0,0.018182,0,constant
1,0.0,0.0,0.0,0.0,0.0,0.218182,326.254,0.0,0.0,0.018182,0,constant
5,0.0,0.0,0.0,0.0,0.0,0.181818,296.266,0.0,0.0,0.0,0,constant
3,0.0,0.0,0.0,0.0,0.0,0.218182,316.25,0.0,0.0,0.018182,0,constant
6,0.872727,0.0,2.5,4.75,4.95,0.181818,19.684,0.0,0.0,-0.018182,0,constant
2,0.68,0.0,2.5,4.75,4.95,1.263862,86.861,0.0,0.0,-0.096096,1,constant
4,0.854545,0.0,2.5,4.75,4.95,0.127273,15.605,0.0,0.0,-0.018182,0,constant
0,0.854545,0.0,2.5,4.75,4.95,0.145455,16.949,0.0,0.0,0.018182,0,constant
1,0.0,0.0,0.0,0.0,0.0,0.2,326.254,0.0,0.0,-0.018182,0,constant
5,0.0,0.0,0.0,0.0,0.0,0.163636,296.266,0.0,0.0,-0.018182,0,constant
3,0.0,0.0,0.0,0.0,0.0,0.2,316.25,0.0,0.0,-0.018182,0,constant
6,4.072727,0.0,2.511,4.771,4.97,0.654545,20.434,3.2,0.021,0.472727,0,constant
2,6.84,0.0,7.054,99.818,390.0,2.8682,89.832,6.16,95.068,1.604338,1,constant
4,1.127273,0.0,2.5,4.75,4.95,0.145455,15.605,0.272727,0.0,0.018182,0,constant
0,2.490909,0.0,2.615,4.953,8.779,0.345455,17.074,1.636364,0.203,0.2,0,constant
1,2.709091,0.0,5.26,22.433,87.583,1.072727,326.254,2.709091,0.0,0.872727,0,constant
5,0.327273,0.0,2.5,4.75,4.95,0.290909,296.266,0.327273,0.0,0.127273,0,constant
3,0.363636,0.0,17.895,25.0,45.0,0.709091,316.258,0.363636,0.0,0.509091,0,constant
6,6.909091,0.0,2.513,4.775,4.975,1.054545,20.434,2.836364,0.004,0.4,0,constant
2,23.327273,0.0,4.346,75.24,233.853,7.238711,90.664,16.487273,-24.578,4.370511,1,constant
4,1.672727,0.0,2.5,4.75,4.95,0.163636,15.605,0.545455,-0.0,0.018182,0,constant
0,6.345455,0.0,2.546,4.838,7.25,0.818182,17.074,3.854545,-0.115,0.472727,0,constant
1,5.381818,0.0,7.105,23.38,75.333,2.327273,326.254,2.672727,0.947,1.254545,0,constant
5,0.745455,0.0,2.5,4.75,4.95,0.345455,296.266,0.418182,-0.0,0.054545,0,constant
3,0.763636,0.0,17.683,24.598,39.5,1.181818,316.262,0.4,-0.402,0.472727,0,constant
6,5.454545,0.0,2.525,4.798,5.0,0.872727,20.434,-1.454545,0.023,-0.181818,0,constant
2,27.16,0.0,3.784,38.655,66.026,8.678007,89.504,3.832727,-36.585,1.439296,1,constant
4,1.618182,0.0,2.5,4.75,4.95,0.181818,15.605,-0.054545,0.0,0.018182,0,constant
0,8.254545,0.0,2.5,4.75,4.95,0.981818,17.324,1.909091,-0.088,0.163636,0,constant
1,4.945455,0.0,11.413,24.717,43.818,2.563636,326.254,-0.436364,1.337,0.236364,0,constant
5,0.636364,0.0,2.5,4.75,4.95,0.327273,296.266,-0.109091,0.0,-0.018182,0,constant
3,0.618182,0.0,17.5,24.25,24.85,0.963636,316.266,-0.145455,-0.348,-0.218182,0,constant
6,6.0,0.0,2.523,4.794,4.995,0.909091,20.434,0.545455,-0.004,0.036364,0,constant
2,27.26,0.0,3.92,37.839,59.636,8.977336,90.637,0.1,-0.816,0.299329,1,constant
4,1.727273,0.0,2.5,4.75,4.95,0.163636,15.605,0.109091,0.0,-0.018182,0,constant
0,8.636364,0.0,2.505,4.76,4.96,1.0,17.324,0.381818,0.01,0.018182,0,constant
1,4.927273,0.0,9.952,24.811,44.354,2.436364,326.258,-0.018182,0.094,-0.127273,0,constant
5,0.672727,0.0,2.569,4.882,8.1,0.345455,296.27,0.036364,0.132,0.018182,0,constant
3,0.672727,0.0,17.5,24.25,24.85,1.0,316.266,0.054545,0.0,0.036364,0,constant
6,6.545455,0.0,2.507,4.763,4.964,1.0,20.434,0.545455,-0.03,0.090909,0,constant
2,27.163636,0.0,3.887,36.395,78.786,8.829315,90.736,-0.096364,-1.444,-0.148022,1,constant
4,1.836364,0.0,2.5,4.75,4.95,0.181818,15.605,0.109091,0.0,0.018182,0,constant
0,8.709091,0.0,2.511,4.77,4.971,1.0,17.324,0.072727,0.01,0.0,0,constant
